timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-12-20,0.7300,0.7301,0.4030,0.4940,0.4940,7425766,0.0000,1.0000
2019-12-19,0.7204,0.7700,0.7204,0.7400,0.7400,113734,0.0000,1.0000
2019-12-18,0.7352,0.7700,0.7300,0.7301,0.7301,131901,0.0000,1.0000
2019-12-17,0.7500,0.7700,0.7250,0.7449,0.7449,112370,0.0000,1.0000
2019-12-16,0.7511,0.7700,0.7300,0.7346,0.7346,145393,0.0000,1.0000
2019-12-13,0.7875,0.8200,0.7502,0.7646,0.7646,128003,0.0000,1.0000
2019-12-12,0.7500,0.8000,0.7455,0.7697,0.7697,271083,0.0000,1.0000
2019-12-11,0.7400,0.7496,0.7303,0.7460,0.7460,81224,0.0000,1.0000
2019-12-10,0.7170,0.7500,0.7170,0.7302,0.7302,60206,0.0000,1.0000
2019-12-09,0.7373,0.7629,0.7204,0.7252,0.7252,185518,0.0000,1.0000
2019-12-06,0.7300,0.7580,0.7300,0.7330,0.7330,89995,0.0000,1.0000
2019-12-05,0.7539,0.7600,0.7160,0.7248,0.7248,116176,0.0000,1.0000
2019-12-04,0.7450,0.7646,0.7400,0.7500,0.7500,148621,0.0000,1.0000
2019-12-03,0.7825,0.7825,0.7350,0.7422,0.7422,215163,0.0000,1.0000
2019-12-02,0.8100,0.8100,0.7400,0.7799,0.7799,195164,0.0000,1.0000
2019-11-29,0.7898,0.7898,0.7521,0.7800,0.7800,52391,0.0000,1.0000
2019-11-27,0.7900,0.7900,0.7451,0.7900,0.7900,93769,0.0000,1.0000
2019-11-26,0.7900,0.8000,0.7598,0.7701,0.7701,116539,0.0000,1.0000
2019-11-25,0.7700,0.8100,0.7281,0.7870,0.7870,278873,0.0000,1.0000
2019-11-22,0.7200,0.7600,0.7102,0.7500,0.7500,129781,0.0000,1.0000
2019-11-21,0.7600,0.7600,0.7200,0.7201,0.7201,253694,0.0000,1.0000
2019-11-20,0.8322,0.8322,0.7100,0.7486,0.7486,1117103,0.0000,1.0000
2019-11-19,0.8720,0.8800,0.7950,0.8110,0.8110,450107,0.0000,1.0000
2019-11-18,0.8805,0.9400,0.8600,0.8756,0.8756,415306,0.0000,1.0000
2019-11-15,0.8000,0.8999,0.8000,0.8801,0.8801,406885,0.0000,1.0000
2019-11-14,0.8064,0.8500,0.7500,0.8139,0.8139,463820,0.0000,1.0000
2019-11-13,0.8500,0.8660,0.7905,0.8150,0.8150,393726,0.0000,1.0000
2019-11-12,0.8000,0.8500,0.7952,0.7954,0.7954,110757,0.0000,1.0000
2019-11-11,0.8400,0.8658,0.7841,0.7926,0.7926,297881,0.0000,1.0000
2019-11-08,0.8471,0.8800,0.8244,0.8337,0.8337,255678,0.0000,1.0000
2019-11-07,0.8600,0.8784,0.8200,0.8443,0.8443,208489,0.0000,1.0000
2019-11-06,0.8712,0.8999,0.8141,0.8700,0.8700,272603,0.0000,1.0000
2019-11-05,0.8500,0.8990,0.8500,0.8700,0.8700,134714,0.0000,1.0000
2019-11-04,0.8980,0.9301,0.8100,0.8406,0.8406,207424,0.0000,1.0000
2019-11-01,0.8123,0.9200,0.8123,0.9003,0.9003,362288,0.0000,1.0000
2019-10-31,0.7840,0.8498,0.7840,0.8100,0.8100,225156,0.0000,1.0000
2019-10-30,0.8237,0.8500,0.7829,0.8400,0.8400,176107,0.0000,1.0000
2019-10-29,0.8500,0.8700,0.8210,0.8300,0.8300,207938,0.0000,1.0000
2019-10-28,0.9000,0.9000,0.8606,0.8728,0.8728,97899,0.0000,1.0000
2019-10-25,0.8700,0.8800,0.8500,0.8630,0.8630,234248,0.0000,1.0000
2019-10-24,0.8847,0.8980,0.8300,0.8525,0.8525,499893,0.0000,1.0000
2019-10-23,0.9200,0.9753,0.8800,0.8975,0.8975,214491,0.0000,1.0000
2019-10-22,1.0000,1.0200,0.9134,0.9500,0.9500,246148,0.0000,1.0000
2019-10-21,1.0500,1.0700,0.9900,1.0000,1.0000,181334,0.0000,1.0000
2019-10-18,1.1000,1.1000,1.0400,1.0600,1.0600,180021,0.0000,1.0000
2019-10-17,1.0700,1.1000,1.0200,1.0400,1.0400,78811,0.0000,1.0000
2019-10-16,1.1000,1.1100,1.0200,1.0900,1.0900,57285,0.0000,1.0000
2019-10-15,1.1200,1.1300,1.0520,1.1000,1.1000,117793,0.0000,1.0000
2019-10-14,1.1200,1.1300,1.0000,1.1130,1.1130,50518,0.0000,1.0000
2019-10-11,1.1200,1.1370,1.1000,1.1300,1.1300,89413,0.0000,1.0000
2019-10-10,1.0900,1.1200,1.0700,1.1000,1.1000,142227,0.0000,1.0000
2019-10-09,1.0500,1.1000,1.0332,1.0900,1.0900,223402,0.0000,1.0000
2019-10-08,1.0000,1.0400,0.9776,1.0400,1.0400,152018,0.0000,1.0000
2019-10-07,1.0600,1.0600,0.9601,1.0200,1.0200,257856,0.0000,1.0000
2019-10-04,1.0100,1.0200,0.9627,1.0200,1.0200,55434,0.0000,1.0000
2019-10-03,0.9700,1.0000,0.9500,0.9900,0.9900,110112,0.0000,1.0000
2019-10-02,1.0300,1.0300,0.9804,0.9950,0.9950,67487,0.0000,1.0000
2019-10-01,1.0700,1.0700,1.0000,1.0400,1.0400,58277,0.0000,1.0000
2019-09-30,1.0600,1.0800,1.0000,1.0700,1.0700,86381,0.0000,1.0000
2019-09-27,1.0400,1.0700,1.0000,1.0400,1.0400,70754,0.0000,1.0000
2019-09-26,1.0700,1.1000,0.9550,1.0315,1.0315,84340,0.0000,1.0000
2019-09-25,1.1300,1.1455,1.0461,1.0600,1.0600,127321,0.0000,1.0000
2019-09-24,1.1400,1.1900,1.1000,1.1400,1.1400,122949,0.0000,1.0000
2019-09-23,1.1200,1.1800,1.1200,1.1500,1.1500,95320,0.0000,1.0000
2019-09-20,1.1400,1.1700,1.1100,1.1100,1.1100,100412,0.0000,1.0000
2019-09-19,1.1700,1.2000,1.1055,1.1300,1.1300,87774,0.0000,1.0000
2019-09-18,1.2200,1.2700,1.1500,1.1700,1.1700,183413,0.0000,1.0000
2019-09-17,1.1500,1.2900,1.1000,1.1900,1.1900,429043,0.0000,1.0000
2019-09-16,1.1100,1.2000,1.0900,1.1700,1.1700,216220,0.0000,1.0000
2019-09-13,1.1000,1.1100,1.0900,1.1100,1.1100,87000,0.0000,1.0000
2019-09-12,1.1900,1.2000,1.0500,1.1000,1.1000,321101,0.0000,1.0000
2019-09-11,1.0400,1.2200,1.0000,1.1684,1.1684,722934,0.0000,1.0000
2019-09-10,0.9400,1.0000,0.9001,0.9900,0.9900,153636,0.0000,1.0000
2019-09-09,0.8900,0.9800,0.8900,0.9100,0.9100,210807,0.0000,1.0000
2019-09-06,0.8600,0.8900,0.8600,0.8800,0.8800,86759,0.0000,1.0000
2019-09-05,0.8304,0.8800,0.8304,0.8499,0.8499,39294,0.0000,1.0000
2019-09-04,0.8492,0.8701,0.8300,0.8451,0.8451,59981,0.0000,1.0000
2019-09-03,0.8600,0.8700,0.8400,0.8600,0.8600,34179,0.0000,1.0000
2019-08-30,0.8700,0.8700,0.8502,0.8651,0.8651,33030,0.0000,1.0000
2019-08-29,0.8538,0.8800,0.8300,0.8601,0.8601,37652,0.0000,1.0000
2019-08-28,0.8600,0.8900,0.8433,0.8700,0.8700,43295,0.0000,1.0000
2019-08-27,0.8433,0.8900,0.8433,0.8598,0.8598,33612,0.0000,1.0000
2019-08-26,0.8800,0.8800,0.8500,0.8600,0.8600,48118,0.0000,1.0000
2019-08-23,0.9200,0.9200,0.8500,0.8816,0.8816,69107,0.0000,1.0000
2019-08-22,0.9000,0.9000,0.8600,0.8753,0.8753,41338,0.0000,1.0000
2019-08-21,0.9000,0.9000,0.8600,0.8929,0.8929,68552,0.0000,1.0000
2019-08-20,0.8900,0.9000,0.8511,0.9000,0.9000,81493,0.0000,1.0000
2019-08-19,0.8217,0.8925,0.8000,0.8900,0.8900,181553,0.0000,1.0000
2019-08-16,0.7800,0.8500,0.7500,0.8055,0.8055,247481,0.0000,1.0000
2019-08-15,0.8600,0.8600,0.7280,0.7500,0.7500,329418,0.0000,1.0000
2019-08-14,0.8300,0.8500,0.7700,0.8300,0.8300,545648,0.0000,1.0000
2019-08-13,0.8800,0.9499,0.8300,0.8300,0.8300,318985,0.0000,1.0000
2019-08-12,0.8500,0.8980,0.7801,0.8300,0.8300,295231,0.0000,1.0000
2019-08-09,0.9900,0.9900,0.8500,0.8600,0.8600,202884,0.0000,1.0000
2019-08-08,0.9500,0.9500,0.8800,0.9418,0.9418,125920,0.0000,1.0000
2019-08-07,0.8500,0.9498,0.8500,0.8820,0.8820,130175,0.0000,1.0000
2019-08-06,0.9200,0.9650,0.8800,0.8865,0.8865,165806,0.0000,1.0000
2019-08-05,0.9900,0.9900,0.9200,0.9300,0.9300,101340,0.0000,1.0000
2019-08-02,1.0100,1.0600,0.9000,0.9405,0.9405,480476,0.0000,1.0000
2019-08-01,1.0200,1.0600,1.0100,1.0100,1.0100,208526,0.0000,1.0000
2019-07-31,1.0700,1.1000,1.0500,1.0500,1.0500,146800,0.0000,1.0000
2019-07-30,1.0600,1.1000,1.0400,1.0500,1.0500,182834,0.0000,1.0000
2019-07-29,1.0800,1.0854,1.0500,1.0600,1.0600,201339,0.0000,1.0000
2019-07-26,1.0900,1.1000,1.0500,1.0700,1.0700,421180,0.0000,1.0000
2019-07-25,1.0900,1.1200,1.0800,1.0800,1.0800,87970,0.0000,1.0000
2019-07-24,1.0900,1.1200,1.0800,1.0900,1.0900,71322,0.0000,1.0000
2019-07-23,1.1300,1.1300,1.0800,1.1000,1.1000,228176,0.0000,1.0000
2019-07-22,1.1000,1.1600,1.0700,1.1300,1.1300,289639,0.0000,1.0000
2019-07-19,1.1000,1.1050,1.0800,1.1000,1.1000,129630,0.0000,1.0000
2019-07-18,1.1100,1.1100,1.0800,1.1000,1.1000,154049,0.0000,1.0000
2019-07-17,1.1300,1.1300,1.1000,1.1100,1.1100,52430,0.0000,1.0000
2019-07-16,1.1200,1.1300,1.1000,1.1100,1.1100,140152,0.0000,1.0000
2019-07-15,1.1000,1.1500,1.0800,1.1100,1.1100,101827,0.0000,1.0000
2019-07-12,1.1100,1.1300,1.0900,1.1000,1.1000,98658,0.0000,1.0000
2019-07-11,1.1500,1.1500,1.0800,1.1200,1.1200,151141,0.0000,1.0000
2019-07-10,1.1700,1.1800,1.1100,1.1300,1.1300,148080,0.0000,1.0000
2019-07-09,1.1600,1.1900,1.1400,1.1500,1.1500,98904,0.0000,1.0000
2019-07-08,1.1600,1.1700,1.1100,1.1600,1.1600,89266,0.0000,1.0000
2019-07-05,1.1400,1.1650,1.1200,1.1500,1.1500,109754,0.0000,1.0000
2019-07-03,1.1600,1.1600,1.1200,1.1400,1.1400,76234,0.0000,1.0000
2019-07-02,1.1600,1.1900,1.1400,1.1500,1.1500,74025,0.0000,1.0000
2019-07-01,1.1800,1.2400,1.1500,1.1650,1.1650,282470,0.0000,1.0000
2019-06-28,1.1400,1.2000,1.0900,1.1600,1.1600,2439429,0.0000,1.0000
2019-06-27,1.1300,1.1300,1.1000,1.1100,1.1100,307212,0.0000,1.0000
2019-06-26,1.1400,1.1800,1.0900,1.1400,1.1400,403453,0.0000,1.0000
2019-06-25,1.1500,1.1550,1.0700,1.0700,1.0700,373185,0.0000,1.0000
2019-06-24,1.2100,1.2696,1.1400,1.1400,1.1400,285815,0.0000,1.0000
2019-06-21,1.2200,1.2700,1.2000,1.2200,1.2200,191399,0.0000,1.0000
2019-06-20,1.1600,1.2500,1.1100,1.2200,1.2200,291560,0.0000,1.0000
2019-06-19,1.1500,1.1800,1.1300,1.1600,1.1600,180057,0.0000,1.0000
2019-06-18,1.1600,1.1800,1.1400,1.1500,1.1500,161308,0.0000,1.0000
2019-06-17,1.1700,1.1700,1.0900,1.1400,1.1400,468590,0.0000,1.0000
2019-06-14,1.2000,1.2500,1.1600,1.1800,1.1800,163307,0.0000,1.0000
2019-06-13,1.1600,1.2400,1.1600,1.2100,1.2100,165217,0.0000,1.0000
2019-06-12,1.2800,1.2800,1.1300,1.1600,1.1600,370714,0.0000,1.0000
2019-06-11,1.2800,1.2800,1.2000,1.2100,1.2100,437265,0.0000,1.0000
2019-06-10,1.3500,1.3700,1.2500,1.2600,1.2600,585928,0.0000,1.0000
2019-06-07,1.2900,1.3200,1.2600,1.2900,1.2900,239835,0.0000,1.0000
2019-06-06,1.2800,1.3800,1.2700,1.3000,1.3000,201632,0.0000,1.0000
2019-06-05,1.3300,1.3435,1.2800,1.2900,1.2900,145956,0.0000,1.0000
2019-06-04,1.3400,1.3800,1.3076,1.3300,1.3300,233975,0.0000,1.0000
2019-06-03,1.3000,1.3200,1.2800,1.3200,1.3200,141506,0.0000,1.0000
2019-05-31,1.3100,1.3327,1.2700,1.2800,1.2800,294033,0.0000,1.0000
2019-05-30,1.3200,1.3600,1.2800,1.3400,1.3400,169241,0.0000,1.0000
2019-05-29,1.3000,1.3500,1.2629,1.3000,1.3000,256910,0.0000,1.0000
2019-05-28,1.3300,1.4000,1.2900,1.3100,1.3100,223419,0.0000,1.0000
2019-05-24,1.2600,1.3500,1.2300,1.3500,1.3500,396545,0.0000,1.0000
2019-05-23,1.3700,1.3700,1.2300,1.2500,1.2500,650556,0.0000,1.0000
2019-05-22,1.4400,1.4500,1.3500,1.3700,1.3700,434880,0.0000,1.0000
2019-05-21,1.4200,1.5000,1.3700,1.4300,1.4300,1006301,0.0000,1.0000
2019-05-20,1.6000,1.6000,1.4600,1.5700,1.5700,885648,0.0000,1.0000
2019-05-17,1.6400,1.6565,1.5600,1.5800,1.5800,1195479,0.0000,1.0000
2019-05-16,1.5800,1.6700,1.5200,1.6500,1.6500,2030294,0.0000,1.0000
2019-05-15,1.5800,1.5899,1.5400,1.5700,1.5700,224646,0.0000,1.0000
2019-05-14,1.5500,1.6000,1.5400,1.6000,1.6000,389854,0.0000,1.0000
2019-05-13,1.5900,1.6000,1.4900,1.5500,1.5500,409297,0.0000,1.0000
2019-05-10,1.5300,1.6000,1.5000,1.5900,1.5900,673766,0.0000,1.0000
2019-05-09,1.5000,1.5800,1.4600,1.5500,1.5500,624151,0.0000,1.0000
2019-05-08,1.5000,1.5400,1.4500,1.5300,1.5300,289298,0.0000,1.0000
2019-05-07,1.5500,1.5858,1.4600,1.5200,1.5200,584666,0.0000,1.0000
2019-05-06,1.5200,1.5699,1.5000,1.5400,1.5400,554586,0.0000,1.0000
2019-05-03,1.4900,1.6000,1.4300,1.5700,1.5700,902787,0.0000,1.0000
2019-05-02,1.5500,1.5900,1.4100,1.5300,1.5300,1334872,0.0000,1.0000
2019-05-01,1.6000,1.6000,1.5200,1.5400,1.5400,1111836,0.0000,1.0000
2019-04-30,1.6000,1.6200,1.5500,1.6100,1.6100,1649537,0.0000,1.0000
2019-04-29,2.2600,2.4000,1.5200,1.6200,1.6200,23570680,0.0000,1.0000
2019-04-26,1.9900,2.0200,1.9000,1.9000,1.9000,709377,0.0000,1.0000
2019-04-25,1.8400,2.1500,1.8200,2.0400,2.0400,642901,0.0000,1.0000
2019-04-24,1.8700,1.9000,1.8100,1.8100,1.8100,117783,0.0000,1.0000
2019-04-23,1.8800,1.9100,1.8100,1.8800,1.8800,265335,0.0000,1.0000
2019-04-22,1.7200,1.8600,1.7200,1.8500,1.8500,285969,0.0000,1.0000
2019-04-18,1.6800,1.7400,1.6700,1.7300,1.7300,150391,0.0000,1.0000
2019-04-17,1.7500,1.7500,1.6500,1.6900,1.6900,306576,0.0000,1.0000
2019-04-16,1.8500,1.8608,1.7100,1.7200,1.7200,387693,0.0000,1.0000
2019-04-15,1.8900,1.8900,1.7500,1.8600,1.8600,281637,0.0000,1.0000
2019-04-12,1.8600,1.8800,1.7600,1.8600,1.8600,305052,0.0000,1.0000
2019-04-11,1.8291,1.9700,1.7900,1.8700,1.8700,893940,0.0000,1.0000
2019-04-10,1.8100,1.8500,1.7300,1.8200,1.8200,241505,0.0000,1.0000
2019-04-09,1.7200,1.8600,1.7000,1.8100,1.8100,329010,0.0000,1.0000
2019-04-08,1.7900,1.8000,1.7300,1.7300,1.7300,135618,0.0000,1.0000
2019-04-05,1.8200,1.8200,1.7500,1.7900,1.7900,115936,0.0000,1.0000
2019-04-04,1.8000,1.8100,1.7300,1.7700,1.7700,158888,0.0000,1.0000
2019-04-03,1.8500,1.8900,1.7100,1.8000,1.8000,538196,0.0000,1.0000
2019-04-02,1.9000,1.9300,1.8000,1.8500,1.8500,430897,0.0000,1.0000
2019-04-01,1.9400,1.9700,1.8100,1.9100,1.9100,419427,0.0000,1.0000
2019-03-29,1.7400,1.9600,1.6100,1.9300,1.9300,1030214,0.0000,1.0000
2019-03-28,1.8100,1.8658,1.7000,1.7300,1.7300,561044,0.0000,1.0000
2019-03-27,1.9200,1.9500,1.7800,1.8000,1.8000,666447,0.0000,1.0000
2019-03-26,1.9700,2.2000,1.8800,1.9100,1.9100,1737117,0.0000,1.0000
2019-03-25,1.9700,2.0100,1.9000,1.9200,1.9200,378047,0.0000,1.0000
2019-03-22,2.0800,2.1300,1.8700,1.9700,1.9700,819564,0.0000,1.0000
2019-03-21,2.1200,2.1300,2.0200,2.0700,2.0700,426886,0.0000,1.0000
2019-03-20,2.2200,2.2200,2.0170,2.1100,2.1100,612514,0.0000,1.0000
2019-03-19,2.5000,2.5500,2.1400,2.2200,2.2200,1130750,0.0000,1.0000
2019-03-18,2.2500,4.3200,2.2500,2.4800,2.4800,5391987,0.0000,1.0000
2019-03-15,2.1100,2.1400,2.0200,2.1400,2.1400,214691,0.0000,1.0000
2019-03-14,2.2600,2.2600,2.0700,2.1200,2.1200,179008,0.0000,1.0000
2019-03-13,2.2000,2.2600,2.0600,2.1600,2.1600,369362,0.0000,1.0000
2019-03-12,2.1100,2.2200,2.0700,2.1800,2.1800,365723,0.0000,1.0000
2019-03-11,2.0000,2.1499,1.9900,2.0400,2.0400,265406,0.0000,1.0000
2019-03-08,1.9600,2.0800,1.8600,1.9900,1.9900,238811,0.0000,1.0000
2019-03-07,1.9500,2.0200,1.9200,1.9400,1.9400,176219,0.0000,1.0000
2019-03-06,1.9800,2.0460,1.9200,1.9700,1.9700,123246,0.0000,1.0000
2019-03-05,2.0300,2.0300,1.9300,1.9500,1.9500,102813,0.0000,1.0000
2019-03-04,2.1700,2.2000,1.9300,2.0100,2.0100,331926,0.0000,1.0000
2019-03-01,2.0900,2.2495,2.0100,2.0900,2.0900,468710,0.0000,1.0000
2019-02-28,1.9200,2.2900,1.9154,2.0800,2.0800,786251,0.0000,1.0000
2019-02-27,1.8000,1.9500,1.7700,1.9300,1.9300,224797,0.0000,1.0000
2019-02-26,1.8500,1.8500,1.7500,1.8100,1.8100,232571,0.0000,1.0000
2019-02-25,1.9300,1.9360,1.8350,1.8500,1.8500,337498,0.0000,1.0000
2019-02-22,2.1300,2.1300,1.7000,1.8400,1.8400,835483,0.0000,1.0000
2019-02-21,2.2000,2.2000,2.0800,2.0800,2.0800,230846,0.0000,1.0000
2019-02-20,2.1900,2.2300,2.1400,2.1600,2.1600,214825,0.0000,1.0000
2019-02-19,2.2500,2.2700,2.1700,2.2100,2.2100,102766,0.0000,1.0000
2019-02-15,2.2200,2.2613,2.2000,2.2300,2.2300,148471,0.0000,1.0000
2019-02-14,2.2400,2.2400,2.1800,2.2000,2.2000,60918,0.0000,1.0000
2019-02-13,2.2400,2.2400,2.1600,2.1900,2.1900,65508,0.0000,1.0000
2019-02-12,2.2500,2.2500,2.1300,2.2000,2.2000,236159,0.0000,1.0000
2019-02-11,2.2300,2.3199,2.1700,2.1900,2.1900,153654,0.0000,1.0000
2019-02-08,2.1900,2.2500,2.1900,2.2100,2.2100,91190,0.0000,1.0000
2019-02-07,2.2300,2.2900,2.1800,2.2200,2.2200,169857,0.0000,1.0000
2019-02-06,2.3500,2.3500,2.2000,2.2300,2.2300,109350,0.0000,1.0000
2019-02-05,2.3700,2.3800,2.2900,2.3100,2.3100,119063,0.0000,1.0000
2019-02-04,2.3300,2.3501,2.2700,2.3500,2.3500,86477,0.0000,1.0000
2019-02-01,2.3700,2.4000,2.2800,2.3500,2.3500,126298,0.0000,1.0000
2019-01-31,2.3100,2.3900,2.3000,2.3500,2.3500,112342,0.0000,1.0000
2019-01-30,2.2600,2.3500,2.2000,2.3100,2.3100,187521,0.0000,1.0000
2019-01-29,2.3900,2.4500,2.1600,2.2800,2.2800,247407,0.0000,1.0000
2019-01-28,2.3100,2.5300,2.3000,2.4100,2.4100,711623,0.0000,1.0000
2019-01-25,2.2300,2.3100,2.1700,2.3000,2.3000,170263,0.0000,1.0000
2019-01-24,2.2000,2.2300,2.1500,2.2000,2.2000,134348,0.0000,1.0000
2019-01-23,2.2400,2.2800,2.1600,2.1900,2.1900,220400,0.0000,1.0000
2019-01-22,2.2900,2.4200,2.1700,2.2200,2.2200,306598,0.0000,1.0000
2019-01-18,2.2300,2.3276,2.1200,2.2900,2.2900,329934,0.0000,1.0000
2019-01-17,2.2400,2.2600,2.2000,2.2200,2.2200,108676,0.0000,1.0000
2019-01-16,2.1900,2.5271,2.1900,2.2400,2.2400,486070,0.0000,1.0000
2019-01-15,2.1700,2.2668,2.1300,2.1900,2.1900,135020,0.0000,1.0000
2019-01-14,2.3000,2.3700,2.1200,2.1800,2.1800,391925,0.0000,1.0000
2019-01-11,2.3100,2.3100,2.1500,2.2700,2.2700,351402,0.0000,1.0000
2019-01-10,2.3800,2.4000,2.2900,2.2900,2.2900,181262,0.0000,1.0000
2019-01-09,2.4200,2.4200,2.3500,2.3800,2.3800,138554,0.0000,1.0000
2019-01-08,2.5200,2.5400,2.3500,2.4200,2.4200,188258,0.0000,1.0000
2019-01-07,2.5500,2.6000,2.4400,2.5100,2.5100,435481,0.0000,1.0000
2019-01-04,2.4200,2.5997,2.4200,2.5300,2.5300,582283,0.0000,1.0000
2019-01-03,2.3100,2.4800,2.2700,2.3900,2.3900,99075,0.0000,1.0000
2019-01-02,2.2700,2.3600,2.2212,2.3400,2.3400,144180,0.0000,1.0000
2018-12-31,2.4700,2.4950,2.2500,2.3100,2.3100,207589,0.0000,1.0000
2018-12-28,2.5500,2.6258,2.4000,2.4500,2.4500,172842,0.0000,1.0000
2018-12-27,2.4400,2.7300,2.3701,2.5400,2.5400,325223,0.0000,1.0000
2018-12-26,2.2500,2.4000,2.2000,2.4000,2.4000,334317,0.0000,1.0000
2018-12-24,2.2100,2.3000,2.1200,2.2200,2.2200,166435,0.0000,1.0000
2018-12-21,2.3600,2.3600,2.1511,2.2600,2.2600,377339,0.0000,1.0000
2018-12-20,2.3700,2.4200,2.1200,2.3200,2.3200,450717,0.0000,1.0000
2018-12-19,2.2800,2.4289,2.2800,2.3600,2.3600,266306,0.0000,1.0000
2018-12-18,2.3600,2.4320,2.2600,2.2950,2.2950,311825,0.0000,1.0000
2018-12-17,2.8900,2.8900,2.2300,2.3500,2.3500,859514,0.0000,1.0000
2018-12-14,2.6500,3.1834,2.5600,2.8300,2.8300,2165576,0.0000,1.0000
2018-12-13,2.6500,2.8400,2.5100,2.6100,2.6100,722373,0.0000,1.0000
